Left,Right
1128,146
1036,81
639,105
946,53
294,73
992,76
691,7
817,77
1500,94
1316,113
944,142
1540,41
1290,60
368,35
1394,66
468,77
712,119
1572,40
1115,61
1094,56
824,131
1058,64
1536,17
352,117
1302,146
347,1
1646,102
985,92
476,10
239,120
1477,32
863,10
1326,27
1278,13
163,74
623,8
1562,116
1445,95
707,56
1315,83
576,130
1278,75
1137,92
471,60
1431,50
650,70
1593,43
1472,124
154,66
1042,124
1091,144
668,24
201,84
392,143
1310,51
1212,138
1255,145
1615,4
1605,47
1125,18
910,30
1641,125
739,83
751,64
1331,18
1594,78
1248,60
1380,117
805,18
654,113
1493,136
1338,16
371,51
1323,33
719,122
1361,80
439,4
487,103
331,139
1615,25
969,101
574,45
1482,136
1177,121
1328,116
739,66
1509,42
625,44
1227,90
307,21
487,132
743,96
747,81
1392,138
1512,41
555,35
1520,51
1556,116
963,80
1015,80
923,81
410,41
910,82
250,87
1103,55
372,39
1350,82
1347,121
801,58
455,93
818,16
807,6
1555,62
994,65
993,138
844,105
362,107
264,109
1563,8
641,136
1555,10
890,33
518,91
904,105
1440,96
506,16
160,136
589,148
720,67
1538,31
988,28
1400,38
902,99
624,45
505,79
217,101
1070,70
893,148
1307,144
1218,5
1030,51
1487,40
1423,141
790,115
574,140
185,15
1504,89
747,3
1607,25
621,83
973,15
523,58
920,117
266,42
867,61
722,86
822,84
1115,74
330,13
1299,120
1448,25
349,56
298,131
1387,12
476,61
250,28
970,112
1353,22
268,105
1493,143
1240,56
1050,100
173,125
574,75
1229,82
525,36
438,144
1146,6
758,130
1189,137
423,104
727,67
1111,121
627,141
633,12
410,103
1438,97
629,95
1032,32
1342,4
1585,43
1554,106
164,35
1163,83
397,99
982,37
1100,43
205,53
1264,129
274,42
475,91
1426,128
400,71
1346,64
347,110
1082,86
624,146
944,48
470,119
751,149
1254,78
870,98
1403,48
307,137
1365,127
1523,76
514,19
1618,22
1283,134
1486,92
740,65
720,75
890,52
695,110
699,34
1621,30
1196,132
220,5
1029,118
1147,135
958,47
757,48
594,75
330,141
1591,141
997,125
1428,131
673,148
766,75
1412,107
1427,111
782,145
778,84
1206,149
803,86
1336,106
1534,133
303,97
1091,22
820,56
1272,119
676,65
831,144
1012,145
1346,9
663,145
1381,82
675,124
950,104
310,94
1225,91
1342,107
1643,24
1441,41
1571,88
1048,90
1147,85
454,55
1613,86
531,75
973,86
1444,15
1321,117
1048,149
169,110
326,147
898,21
1398,55
506,28
1078,120
1217,116
993,49
829,64
1575,28
776,8
1074,8
306,66
1305,18
1383,111
863,35
1216,133
222,104
370,19
481,104
361,74
495,21
759,35
1023,14
489,80
1088,73
512,144
1450,46
1519,86
178,52
156,127
455,111
1188,31
632,19
1551,51
963,89
906,38
1535,94
624,55
1472,145
644,34
558,30
1620,83
284,46
207,107
723,57
519,131
1380,26
318,53
224,28
973,46
1431,79
1428,44
1154,89
446,32
448,138
869,58
556,7
1182,84
921,73
668,19
771,109
477,74
1343,59
628,30
784,29
1627,99
1398,98
1105,138
1341,120
1067,145
456,147
1173,12
261,75
1611,87
1279,138
285,8
1306,149
1283,32
1077,27
1186,98
380,70
264,96
1237,2
273,27
873,116
501,73
240,97
1005,67
357,5
541,90
881,38
1578,8
549,111
965,104
647,60
447,27
1333,19
1161,149
1630,142
526,64
720,133
157,80
358,108
361,144
225,105
1161,93
766,97
928,85
1205,92
1234,82
1382,68
407,98
1116,40
1617,25
327,69
1593,26
1362,101
1458,93
1054,42
1242,78
500,85
1088,91
606,141
1481,28
308,137
1351,40
492,127
1383,15
1320,13
571,114
328,133
1510,142
359,45
1141,55
679,54
621,39
1366,73
708,14
1023,100
214,119
1311,29
968,20
1236,134
1479,134
235,23
1485,106
508,143
344,143
1021,9
1298,109
360,43
1448,29
701,126
750,58
999,7
1390,116
1491,93
1041,117
937,58
1292,9
637,74
1315,147
910,144
1013,127
284,72
1242,50
819,64
1133,110
996,52
494,83
244,6
592,78
1431,60
696,87
1607,26
1192,46
542,101
1619,148
1264,140
945,102
1157,94
1429,116
1387,19
766,39
1441,80
1328,138
893,111
173,19
924,45
831,123
531,26
288,110
324,126
1283,18
1641,72
769,145
917,81
399,88
1038,99
1337,61
417,128
501,93
1257,80
652,5
876,139
485,135
1002,28
381,30
350,14
454,132
624,141
636,90
471,26
208,75
533,124
216,86
225,75
778,9
486,120
1029,95
953,103
409,33
1503,138
1037,64
1156,92
982,114
948,19
308,34
1187,28
522,24
336,135
564,102
958,138
1023,88
495,85
288,45
875,116
969,34
899,120
1052,133
750,49
938,95
694,79
1363,40
203,13
890,65
1298,21
1467,14
247,145
939,122
441,145
437,48
1569,77
1109,139
413,122
571,41
1481,85
927,90
975,98
311,98
218,105
1382,1
358,124
853,29
501,76
1139,116
1541,95
1148,119
443,3
1641,132
507,66
1336,7
863,106
1040,113
813,104
293,59
1354,112
610,48
1127,81
187,28
1323,7
955,123
210,100
1420,18
645,79
1481,79
156,102
1039,119
1587,53
972,102
299,21
1385,147
1337,124
665,100
1073,68
1443,119
199,101
1594,42
1316,91
1148,19
1043,145
1575,138
1355,89
295,59
1304,54
164,9
310,43
1631,106
558,16
1435,28
966,124
705,33
1438,78
1244,90
1367,127
1142,25
273,125
420,74
1075,128
1151,83
278,116
1339,77
385,84
249,119
965,141
1311,129
769,103
185,115
899,84
956,67
1279,105
996,89
1561,123
291,93
985,9
854,118
1180,124
564,1
950,71
330,45
812,45
367,70
956,73
763,4
1379,54
218,142
430,85
1388,120
842,13
963,134
693,38
420,138
309,16
1364,2
1601,25
720,84
1300,118
1151,101
649,102
1207,89
463,75
600,146
1588,60
718,85
1240,69
405,109
1432,48
712,20
1172,112
523,66
584,87
1469,116
598,85
1058,48
558,16
189,15
1412,110
799,10
1014,118
1010,147
1573,64
1320,6
323,50
693,147
591,53
578,81
1564,14
426,124
1071,12
874,19
582,13
1408,9
536,145
1334,65
821,92
1240,124
177,94
182,57
1138,78
596,148
189,146
598,2
827,39
1349,71
562,116
827,116
1289,47
1491,85
257,16
616,59
1007,121
963,131
298,46
1193,67
1441,11
1313,60
1382,115
1614,129
1167,27
1353,45
799,10
975,135
410,14
356,101
1514,6
858,35
599,104
1382,121
620,123
687,34
1623,57
1629,28
1075,19
490,78
697,88
1110,66
1533,112
1040,50
304,30
524,50
1023,14
1331,137
186,73
1347,95
1065,100
625,127
1356,78
1098,50
479,10
631,146
823,26
492,30
1442,54
875,14
1604,57
606,104
210,12
1196,34
151,110
1386,117
333,93
1598,27
416,135
318,51
923,58
1288,86
1339,2
1340,83
608,99
265,109
523,46
896,67
1607,63
714,8
1484,41
1278,25
1358,6
1432,142
358,8
1567,79
1115,49
1018,138
1357,41
893,112
185,104
790,55
1447,108
370,101
963,123
1008,44
1423,134
1514,129
344,47
202,3
541,78
513,12
877,109
1609,104
1606,22
744,81
154,1
1278,83
253,80
1559,8
1162,6
1274,9
1257,106
622,22
789,36
201,148
1318,21
1521,133
785,141
1351,69
1010,101
360,15
1324,132
1560,64
168,66
470,123
591,128
837,3
847,34
1178,61
418,96
1255,49
517,48
383,52
1000,147
1565,90
496,126
749,58
1319,106
802,32
224,70
939,149
359,89
541,89
330,16
1231,100
300,7
339,124
235,71
597,82
1634,127
1361,100
1434,135
1149,140
1279,149
1493,61
330,106
496,73
1426,130
749,79
811,47
1214,107
891,6
739,131
1162,105
1131,32
1173,60
296,45
1189,85
1491,107
1479,15
212,111
611,23
1469,111
879,30
1417,96
293,126
232,48
176,36
686,21
1250,138
944,77
743,106
785,10
1530,73
1499,11
749,49
1030,17
1037,117
1054,136
380,131
523,4
908,33
739,45
1425,78
1238,99
511,1
1403,39
846,139
1049,55
421,80
623,88
729,128
1605,85
801,96
589,9
602,102
1036,70
579,51
977,15
604,67
726,136
726,141
1297,39
1430,145
771,17
1493,143
846,48
604,27
219,5
1415,24
1144,96
1133,16
1034,47
1300,57
646,53
1513,28
752,103
1514,14
733,137
802,28
1629,126
1585,19
730,50
372,43
419,112
791,61
898,3
1522,27
236,95
1136,42
1309,133
181,58
363,107
1330,83
1600,139
1377,127
1549,49
1170,112
573,79
521,8
1393,8
439,42
1498,48
162,55
783,77
1175,114
1137,85
865,108
235,143
593,118
1439,133
400,83
561,83
925,16
1100,69
308,122
1485,93
697,69
1147,97
869,87
1642,11
1317,147
1103,94
1544,133
302,92
813,20
477,44
1624,72
806,32
602,133
1106,35
1569,143
296,76
211,139
1163,84
1094,145
445,1
1229,144
445,20
1448,54
1100,82
980,10
1389,128
1000,6
216,102
1393,5
172,97
950,84
327,99
215,28
1074,65
1451,118
477,56
1212,42
720,108
543,21
1378,16
1335,122
1614,82
666,85
935,125
912,77
933,95
353,55
782,34
399,116
636,137
530,73
1626,57
1064,15
1332,27
723,134
1570,131
1578,41
1266,21
1477,149
382,10
466,94
282,107
948,60
1401,102
943,32
730,87
491,8
841,38
1547,87
605,145
843,33
1126,147
1438,51
1634,40
612,92
1593,23
767,29
741,69
1013,27
885,130
1635,3
880,137
1165,54
845,143
733,69
991,146
1362,71
1182,59
375,27
340,142
1073,116
557,26
1100,42
1535,68
878,1
1301,88
519,22
169,139
910,140
1291,54
218,90
1223,71
222,41
277,39
392,52
1563,61
479,79
1552,114
655,78
469,130
895,35
521,12
651,120
685,125
444,116
816,131
581,149
1505,7
956,74
1393,62
1150,6
1443,115
761,143
1026,12
151,17
264,16
321,117
922,127
1419,26
536,6
951,104
1446,42
565,49
507,120
994,107
316,122
871,105
304,49
722,11
1397,105
551,10
923,55
168,89
1166,109
208,96
1465,86
1603,91
737,56
1224,61
878,142
1201,2
1503,67
666,113
685,127
492,116
972,120
1269,74
1596,136
202,14
481,120
1197,48
292,99
394,52
769,149
1388,20
1457,64
670,54
1147,57
1028,38
592,49
1479,58
392,112
857,102
535,78
918,23
1401,122
1127,47
1057,144
599,110
1556,106
1141,114
845,95
1549,47
597,119
390,104
1084,131
1049,90
1236,78
1043,65
251,90
454,131
943,67
1309,139
1280,141
519,19
329,17
1000,148
555,83
1320,62
1523,67
1330,86
1624,50
976,66
229,59
663,12
545,10
430,117
1039,143
1429,46
1512,82
425,14
337,35
834,5
1632,64
904,32
1582,2
1578,69
806,29
429,31
1380,118
739,29
467,92
822,98
1027,15
778,18
1318,57
512,57
1605,118
1449,113
826,105
982,67
1234,12
185,88
1396,57
426,107
746,6
1510,118
1582,130
547,47
1141,69
1015,23
1367,141
254,130
926,17
1427,85
609,14
783,148
423,72
1067,74
346,82
211,29
1061,135
1238,81
959,6
829,60
1580,71
1515,96
1578,109
1333,133
1438,55
1425,63
1442,61
1211,50
806,47
1153,50
887,85
193,33
292,56
519,124
1398,135
562,4
278,36
1207,99
717,45
211,42
916,77
1439,122
721,31
1064,113
378,106
242,90
501,120
989,143
1450,84
457,133
1532,78
501,67
273,48
1516,143
539,76
1639,115
1204,32
176,23
739,121
646,22
331,56
1130,115
1089,101
249,106
1266,2
1028,97
1349,61
1247,33
1420,62
635,95
475,35
648,36
370,103
450,57
839,149
1614,131
467,139
1484,6
379,145
1251,92
288,130
1259,43
231,148
974,36
1335,106
316,139
461,76
353,91
1017,92
1593,85
581,39
770,122
603,124
1306,40
438,13
600,142
177,36
840,107
1176,17
1595,107
194,111
1579,38
165,35
1416,119
1462,3
1249,89
1276,149
1569,37
539,31
495,80
694,1
161,105
1149,66
555,56
369,145
1237,83
960,107
986,76
648,88
1172,40
505,45
1193,47
742,128
1596,120
160,12
234,142
687,18
506,13
1065,85
380,15
700,80
1404,62
1571,28
926,148
1222,96
1162,72
1096,102
580,106
1632,76
621,22
337,129
1044,54
368,133
1635,132
1646,94
1034,38
660,36
1620,116
459,32
1495,141
740,123
710,1
1336,125
213,37
262,43
547,99
572,11
916,2
1018,66
1453,16
1389,89
1263,135
1272,73
747,139
724,132
848,99
1415,127
1143,85
697,87
534,72
946,85
1297,69
935,58
1141,119
895,21
337,59
674,87
700,105
1143,125
1031,27
902,60
585,108
369,85
1452,129
1231,26
1510,24
598,88
1012,125
718,133
1287,78
1075,44
428,30
340,56
975,90
247,69
1080,101
1642,136
1136,37
963,73
494,141
894,85
547,123
1177,47
587,16
1608,54
1206,14
1297,14
1619,37
542,68
503,65
1357,137
987,128
1449,133
1286,19
163,143
769,130
783,53
412,43
364,34
908,119
1003,4
1454,48
1219,67
1631,19
1170,9
1075,49
399,142
610,109
691,52
1507,36
351,117
1617,74
201,107
1275,131
1214,32
1351,4
391,88
868,102
186,125
252,87
1570,43
1438,4
157,102
424,92
1299,113
260,142
577,18
1327,141
1448,108
964,31
1567,115
498,23
540,15
1299,111
1017,148
1344,129
507,8
1118,79
1008,143
1295,88
617,123
509,69
180,42
636,69
154,80
1033,63
1287,68
543,120
1401,31
1016,143
1038,84
224,96
1573,53
525,21
756,1
677,123
1009,85
190,126
491,70
195,45
548,100
1647,123
1289,144
923,110
1071,120
651,32
889,14
441,10
169,128
401,46
1202,92
627,50
857,124
649,4
1276,131
302,18
1292,136
831,73
1497,96
723,129
1294,20
606,111
293,112
1254,140
1511,148
1001,41
461,107
913,19
644,68
1250,1
1336,91
561,79
1488,134
898,85
187,79
658,75
938,84
606,78
989,35
1562,72
1425,86
315,10
1123,56
242,42
1168,56
339,2
1334,126
1371,101
607,59
1488,79
693,68
1190,29
1449,147
712,37
1005,122
463,17
1198,60
344,92
894,91
912,120
1257,82
1524,92
379,25
1604,112
1215,131
1548,30
405,115
1354,98
704,15
1401,50
1243,54
590,69
199,39
1509,114
514,83
1525,74
214,131
170,84
409,79
834,81
473,138
1214,79
459,4
402,63
1127,47
381,45
986,148
243,109
1064,36
546,66
839,82
1509,125
469,140
1519,20
761,16
203,100
214,147
837,57
1217,13
515,89
836,97
576,94
1527,5
1244,109
1092,60
372,94
1520,3
155,77
1426,118
1273,82
1276,51
1383,132
1004,1
685,114
265,28
575,137
573,65
942,119
723,61
729,67
451,100
1115,89
1267,3
1073,136
534,113
770,81
154,149
1334,135
1471,66
1352,124
741,8
784,19
1514,60
772,30
336,8
1040,37
928,25
1576,108
1075,37
1147,107
1284,1
1308,97
611,109
426,72
1330,116
387,137
1083,73
427,17
568,63
327,84
251,136
1631,23
937,39
1575,132
1137,62
180,87
935,68
424,40
184,71
842,50
1191,129
309,110
169,9
1006,94
176,112
884,9
168,139
1154,128
1548,24
300,26
476,104
1079,122
802,65
816,98
292,77
837,84
240,126
1043,101
1376,125
152,102
1228,33
635,77
1175,80
1628,44
1608,87
366,91
212,66
1331,102
1139,140
1028,31
652,27
1248,31
356,97
1076,117
342,13
154,40
908,96
725,47
605,75
1347,94
1555,135
1384,105
894,141
489,75
1011,36
1184,139
916,9
1216,103
1008,72
407,58
1510,54
728,1
215,14
385,59
274,129
921,140
843,130
872,32
176,105
160,30
654,94
742,32
600,97
906,33
1226,75
203,40
1031,51
196,42
820,32
814,19
1089,54
631,60
984,119
628,102
1439,62
641,25
392,119
1516,118
1087,138
1567,129
202,75
1028,53
361,6
340,53
1415,9
1558,64
1406,54
613,96
688,70
1112,47
1280,1
1009,4
548,142
372,47
575,23
1213,54
829,110
714,16
315,8
1394,86
648,73
1576,42
704,31
909,129
1331,138
553,136
1478,105
377,87
764,113
1386,95
929,121
830,126
1429,30
632,51
515,105
568,33
992,108
1096,47
369,13
1570,114
276,43
870,139
676,36
936,64
684,126
930,149
1289,13
1176,66
1570,62
1037,100
346,106
1246,84
1479,93
328,69
1296,135
1093,106
1528,138
302,105
604,70
1181,76
591,50
1294,43
1334,73
1378,148
1371,68
1295,86
402,121
1402,65
1306,121
725,128
751,63
1428,65
1197,45
956,85
738,78
845,102
433,58
1224,147
1396,26
825,10
250,81
497,89
502,46
1392,99
673,48
1525,91
365,10
1240,117
1051,111
907,63
1457,102
793,134
1140,51
1601,108
228,15
919,121
689,117
811,146
908,108
529,76
544,66
1068,37
782,44
1395,8
778,132
804,62
329,149
616,20
880,97
355,144
649,80
393,112
782,27
494,138
968,87
1331,109
1017,123
1506,135
639,73
1527,75
764,14
234,3
639,115
1376,116
1069,127
1520,30
526,78
1122,43
730,63
991,106
1371,122
1249,33
1140,7
164,22
899,136
1252,138
1482,85
759,25
886,62
1233,99
200,99
179,122
1130,125
1198,65
1375,127
1465,50
495,116
1014,120
786,1
1567,139
1485,12
603,78
1052,15
829,103
1263,2
868,52
1164,98
386,71
1032,70
1601,100
514,21
1423,87
214,113
1030,64
510,109
1228,62
372,41
1545,117
191,44
1261,119
1026,114
725,118
445,85
873,97
876,38
630,70
1127,120
891,74
515,104
224,52
800,57
276,14
1384,141
1112,82
957,132
698,71
298,33
808,103
1044,118
559,136
1335,50
1427,94
1509,78
889,28
253,145
1368,43
753,18
1300,9
1372,135
1165,143
167,145
575,57
354,2
584,2
959,24
373,126
825,54
836,54
808,102
1414,78
342,26
226,7
1270,26
327,138
946,145
977,69
1089,111
239,18
379,84
1310,76
1385,124
629,29
1262,49
1203,6
1560,72
1031,120
1173,49
962,103
956,115
1277,131
664,6
158,20
552,36
867,56
832,35
713,2
310,89
717,54
1490,116
1398,122
748,123
1288,94
1252,90
647,2
451,149
1567,135
1310,100
1194,98
161,35
597,126
824,136
1460,142
678,30
1179,119
1555,83
165,42
894,11
627,62
1207,63
1546,75
1574,81
436,29
1497,15
1203,104
873,104
1350,145
456,33
973,17
686,88
169,75
221,117
1566,10
220,19
939,66
240,79
1124,69
578,127
210,5
352,65
464,69
1095,96
1503,144
1185,17
1532,29
440,145
480,112
1048,127
431,99
656,111
1624,134
443,90
1637,144
1416,26
401,75
1541,38
1435,106
804,50
204,38
162,35
1001,8
1223,61
417,3
969,65
1153,10
376,76
597,144
1258,100
715,65
363,128
1328,17
677,138
1639,90
1031,73
1259,115
332,111
1248,135
1540,72
295,64
1374,67
1035,86
248,38
862,82
1446,53
587,30
1502,24
1112,124
1152,97
436,73
955,114
202,38
847,45
1590,116
1359,134
1163,91
255,103
922,120
1517,120
1192,68
462,36
230,4
521,33
1165,84
1380,20
1097,110
422,70
1267,40
1555,47
1003,105
992,20
1131,27
594,90
1064,120
1364,116
1022,58
300,74
1400,105
959,146
1505,54
1211,79
480,115
170,123
1537,136
211,90
454,102
1109,30
1358,97
1130,39
446,144
420,143
971,64
891,54
225,8
168,110
1243,36
938,139
1037,48
565,98
733,114
1180,51
164,8
1590,135
444,27
209,8
955,21
660,45
1598,37
164,115
676,143
690,22
1122,132
1272,130
762,38
900,92
809,72
593,130
375,3
362,18
1041,96
1385,8
378,5
1328,100
913,72
505,139
756,99
1269,129
352,32
1268,42
361,6
239,120
892,122
190,104
568,55
904,39
731,122
915,29
804,124
216,19
309,71
1381,26
951,2
752,145
1648,69
1363,51
1249,69
872,134
1634,111
327,35
1437,97
436,53
343,93
512,33
489,1
380,61
1231,67
579,2
759,66
1195,134
279,62
508,9
1429,105
604,56
1341,21
1154,143
1489,79
1150,84
226,145
1324,67
1161,2
490,64
1176,96
1206,126
1023,124
508,39
522,109
1223,108
263,119
598,102
1033,134
1208,111
353,36
604,95
687,121
1095,26
485,3
535,2
1370,24
1316,104
1287,10
258,22
1052,100
1380,117
463,24
1247,140
1017,9
1439,89
1359,14
1593,57
1532,121
668,84
415,96
613,46
1452,142
212,83
668,12
1613,95
156,94
1044,34
863,126
1062,7
1536,133
274,9
260,104
325,130
1574,99
1220,106
703,50
1120,97
1635,142
1237,65
586,3
851,20
1023,88
365,81
821,118
1436,78
941,50
403,92
189,86
909,99
1448,7
816,122
206,127
1129,101
1441,143
1159,57
1520,80
667,46
247,13
900,141
1469,42
579,101
1074,137
1230,63
577,145
858,27
943,137
965,22
1188,41
377,13
752,112
784,14
512,59
1185,136
581,79
882,82
1314,1
728,135
390,27
979,134
365,8
693,69
1006,53
388,10
470,134
303,54
1213,106
168,140
428,118
858,77
562,55
1188,143
621,28
1436,139
509,129
1414,129
545,141
269,108
545,53
581,61
554,110
1462,104
1520,79
935,90
1268,132
786,53
1553,27
1091,96
652,64
349,39
845,48
520,131
548,42
1361,27
991,63
1220,92
1430,143
966,117
514,7
716,43
422,107
268,141
589,89
1586,94
1251,36
349,106
995,109
1490,49
860,29
440,68
822,57
818,85
1123,19
473,1
579,1
275,35
913,56
1017,38
294,50
1137,30
835,107
1614,46
1077,33
1435,121
840,118
706,103
246,48
1564,145
1588,100
450,103
1209,98
470,127
420,121
419,130
599,120
1531,123
465,55
153,58
1115,11
203,7
295,10
875,39
160,52
1408,131
457,88
774,51
1229,84
1406,17
1618,39
197,5
1095,54
183,61
920,78
257,28
318,134
1526,10
807,141
739,28
1251,33
1394,3
1035,38
1326,145
1568,27
988,27
1516,124
267,77
1478,16
1445,144
448,49
1643,95
1301,116
567,66
745,109
1385,128
723,83
297,68
1371,105
1444,88
790,16
942,23
1350,105
210,94
900,114
842,62
942,110
1121,102
1311,97
291,31
423,117
1012,111
1248,61
1464,62
1250,70
1270,143
1304,3
1580,143
407,147
1457,54
241,83
871,62
832,94
984,104
997,14
957,103
1583,57
1106,73
1507,48
1470,81
893,52
499,40
412,88
334,9
316,121
1519,145
563,132
1041,83
844,34
541,21
1437,144
965,43
707,112
815,67
927,88
1032,130
793,85
488,4
354,106
959,111
1328,82
1592,88
706,32
871,133
1080,63
354,48
1505,48
1398,6
737,27
1173,76
468,27
238,146
190,103
1289,81
402,84
426,38
258,103
376,105
1106,96
987,74
907,14
554,56
975,111
1033,65
796,17
389,43
516,149
1279,99
982,85
279,139
468,142
1197,25
1198,140
477,37
839,55
886,56
876,55
245,49
478,104
679,124
757,9
995,9
1514,6
1068,78
596,68
1225,37
1111,15
1081,31
624,11
1111,96
1520,39
1245,112
1615,56
486,66
1137,108
567,104
658,30
287,17
1647,85
489,5
1223,136
1524,60
1603,68
790,66
407,71
1185,81
1421,84
248,98
1105,139
1288,101
377,73
1221,40
390,133
308,128
727,36
1319,49
379,121
227,105
1408,102
1117,55
544,62
1641,9
1411,119
1219,9
417,89
288,109
1312,79
941,133
1329,62
1486,75
261,11
271,37
308,79
255,26
473,26
388,42
1165,102
689,135
974,6
1454,61
1546,108
1519,47
200,77
1305,20
753,49
612,93
393,148
377,72
255,43
857,49
1225,144
1568,7
256,36
1433,147
750,123
1320,29
713,95
1137,145
623,25
534,31
634,18
288,18
524,30
1068,36
1605,114
176,47
1489,29
546,72
1324,29
856,129
799,91
1221,111
1432,9
1416,149
604,36
1019,74
1256,48
514,19
1612,74
1017,15
1609,66
998,29
862,14
226,96
1459,76
1339,50
267,122
1035,59
151,84
1370,3
1208,132
1096,92
815,28
927,37
1079,74
807,3
509,127
385,140
560,76
251,31
1185,82
1443,137
1076,64
1269,7
164,66
153,82
1517,120
1437,129
1345,132
977,58
269,22
1483,79
168,81
700,72
428,128
1540,139
1494,79
826,76
643,63
574,111
160,29
976,131
512,103
1629,72
233,11
573,26
530,74
961,143
678,57
1274,131
917,86
652,14
405,41
1077,62
886,32
514,55
1510,113
424,60
1385,25
1031,5
183,140
1544,103
1144,113
901,87
1134,93
230,73
782,32
208,11
636,8
604,68
770,59
331,87
676,69
1574,36
1052,40
481,61
1099,87
477,48
249,49
390,128
1201,124
487,140
647,81
1301,10
550,136
1297,119
165,49
656,66
1328,5
1368,123
752,117
432,42
740,102
188,69
459,114
1033,43
228,59
325,54
293,53
1001,34
487,24
559,42
1290,111
700,31
751,128
779,82
177,38
280,100
307,73
1015,86
768,3
588,13
1179,141
1145,78
856,98
229,137
1281,7
1253,6
1066,136
1456,60
246,73
804,48
255,40
794,29
212,15
633,138
558,96
1488,107
297,20
1231,20
954,9
1519,108
586,86
1274,57
244,45
590,41
567,112
1060,139
470,74
585,28
323,68
236,116
1095,109
941,79
159,88
238,106
1320,147
1275,65
1568,36
728,12
626,122
1037,97
771,133
937,109
473,129
959,72
1010,36
1079,7
1002,79
916,63
424,136
1559,22
1422,61
1311,97
220,6
516,61
1221,77
232,15
1124,73
722,88
1419,66
326,55
1232,46
971,121
209,55
1389,17
573,131
1424,100
423,126
865,40
816,3
1501,98
285,72
496,69
1536,61
931,56
548,18
928,116
777,13
306,36
608,61
534,105
251,53
254,87
375,16
310,83
945,95
767,133
813,124
192,149
567,30
1162,23
1257,10
409,43
935,95
1576,130
422,143
1637,61
1530,13
1367,17
1177,96
455,124
726,132
1432,56
586,128
1375,112
224,137
806,127
1617,125
1140,106
199,138
1319,61
786,16
953,80
272,37
1536,115
889,5
1099,12
709,40
1490,16
1407,120
1529,116
1536,108
993,58
1208,74
1175,141
818,111
725,30
1019,107
1193,17
671,114
1431,103
295,87
186,9
366,7
1262,62
700,142
854,122
981,144
1545,53
455,104
166,73
1475,77
705,57
1636,132
1235,135
421,83
1214,114
630,74
444,53
1294,69
1518,62
1110,126
296,103
503,34
153,50
1017,113
264,122
1260,95
732,96
471,74
706,106
1643,97
374,132
319,70
671,23
899,142
831,22
1289,10
1125,8
398,31
1303,18
957,64
773,126
320,79
281,91
177,46
764,20
1094,96
1428,1
779,34
1017,124
575,24
642,87
837,87
1550,134
269,134
564,49
604,96
391,106
280,134
1275,1
1636,44
712,133
745,46
1351,94
215,32
442,73
575,141
838,53
1508,26
169,140
1269,122
822,49
1025,64
1407,119
244,148
903,82
211,12
1315,59
246,80
750,74
508,140
1605,61
1105,86
598,136
1585,144
1177,101
1295,44
1423,80
1162,124
962,120
1552,5
518,147
727,145
393,143
1412,53
1531,47
802,64
451,117
770,35
884,140
513,89
157,145
933,35
1210,8
798,141
582,99
192,108
281,123
1305,80
471,82
746,69
1367,108
951,114
550,37
322,33
727,111
1077,67
1035,7
1576,67
1189,62
1097,53
790,94
887,134
974,43
224,117
1518,69
516,149
489,44
1582,105
598,39
614,142
608,95
639,41
1091,145
813,115
1483,13
448,10
1099,77
295,69
1240,74
462,21
548,44
165,28
363,41
181,47
1487,106
503,148
478,16
942,90
1186,36
1519,4
1621,96
221,136
1383,49
1086,93
684,10
674,41
1631,73
1226,111
1317,119
1430,71
643,107
590,37
833,39
1359,8
748,109
933,53
860,145
1409,140
351,91
886,23
409,82
643,63
288,1
1345,72
1080,26
1423,6
787,46
1465,19
486,80
450,13
1235,32
843,26
496,104
1242,149
1175,58
335,108
1584,31
1228,105
471,20
935,54
1332,65
270,84
462,45
1203,89
390,138
1105,144
672,98
1129,37
337,37
1203,119
919,142
378,29
561,111
961,22
1149,145
1341,141
1006,67
198,83
1419,77
726,7
525,23
591,40
649,120
1380,11
1324,48
1180,72
569,23
1428,77
989,135
1207,39
1520,98
998,87
186,140
1245,21
864,75
187,3
1181,10
612,30
1096,56
1526,56
953,97
466,107
474,29
1141,84
1053,57
1028,96
892,125
736,46
782,79
1088,49
1509,29
400,69
1576,2
1449,39
814,24
1474,75
1308,87
770,89
1515,74
874,22
403,1
491,73
1104,51
1197,133
1378,4
745,22
1269,96
461,16
1644,77
340,142
296,113
1223,3
387,7
338,18
767,24
1340,126
1647,77
760,88
1258,136
1069,145
1530,33
1088,47
1598,56
724,121
1327,86
722,80
1081,28
1635,90
576,25
1459,78
153,88
758,98
768,110
572,94
535,18
444,129
1433,47
899,82
894,65
995,69
543,39
714,66
648,108
520,66
1190,104
1088,49
428,129
1488,60
189,34
1454,60
1156,76
1644,47
1159,74
1568,124
154,66
378,142
408,64
412,12
988,18
586,132
1396,145
880,79
1544,13
1572,131
459,26
454,52
1319,138
961,96
1584,131
396,121
878,135
809,68
457,125
1292,141
204,110
675,25
1071,36
749,14
572,105
982,107
464,77
937,144
490,104
545,130
811,78
802,2
1169,96
1631,55
1280,11
346,18
651,92
627,34
893,3
795,148
154,62
1638,49
538,67
1206,134
734,59
1330,64
581,35
451,23
582,131
815,133
503,51
1182,133
1433,139
1191,20
351,131
986,16
784,26
1017,20
1347,122
1420,124
1551,57
1077,137
1241,149
551,6
1557,83
509,100
1028,76
1116,62
796,71
1613,43
1114,63
412,31
1463,37
795,38
804,79
