Left,Right
45,1373
36,1154
67,860
69,798
65,975
118,636
52,567
31,578
60,461
68,693
101,1321
102,948
75,1569
31,696
12,1440
43,1357
61,1128
93,841
61,1099
55,1011
109,1201
32,448
103,549
17,613
117,342
5,660
44,973
80,1329
53,341
76,821
146,987
141,636
18,1428
103,1402
146,717
25,1431
57,1005
107,1231
131,1611
142,211
32,734
114,349
30,1007
5,384
51,1464
69,661
138,1025
101,164
1,264
9,562
126,371
2,430
42,214
87,506
130,996
18,1481
71,1573
77,494
57,1486
16,1214
100,1178
47,720
38,621
129,734
123,413
66,510
54,1459
50,433
112,241
120,1222
27,337
87,1105
117,417
78,979
33,626
70,366
78,324
38,1003
51,804
131,387
26,590
25,213
37,1000
119,667
23,1626
106,328
8,877
30,1053
25,1089
7,654
122,857
61,734
43,630
16,1337
109,1335
80,1113
39,903
123,1060
113,696
111,409
98,1041
126,228
139,1403
15,787
98,1516
61,257
1,1637
87,722
58,1547
21,367
68,341
125,424
148,645
136,1217
67,1330
124,166
11,435
108,1012
127,472
51,1581
125,554
134,753
21,1053
124,630
75,1492
79,950
101,1206
77,432
87,614
83,645
43,953
93,220
143,1636
101,1626
38,398
90,824
129,890
68,1068
105,271
103,1450
123,1348
125,902
11,1400
13,1405
93,1326
31,922
113,1323
4,1052
17,1384
71,593
87,940
6,259
28,1068
55,867
33,622
107,578
132,1477
30,1513
26,493
149,1579
80,438
83,814
28,350
67,1026
41,821
35,562
71,764
55,847
52,376
117,720
48,250
25,654
126,535
120,501
54,772
140,1193
17,673
136,1197
59,1265
19,1394
138,1008
104,481
65,1295
105,968
112,699
107,1353
121,1554
68,443
14,1047
50,1309
120,1523
130,1020
118,323
130,1440
68,1121
11,1283
107,423
5,460
112,858
111,1305
94,1648
18,246
42,386
102,996
43,1608
127,1624
40,1200
31,497
49,1289
11,1267
9,1214
71,313
13,1384
92,1641
32,641
33,320
8,789
100,1503
132,167
37,1625
103,534
101,236
43,485
21,591
88,257
48,803
86,1392
48,708
123,721
88,1636
61,809
110,1181
106,1579
118,810
55,1314
107,535
136,1579
48,708
105,797
111,1116
15,1203
45,970
77,775
20,1491
53,980
46,1250
32,713
148,940
105,357
107,286
129,1334
102,942
74,1228
17,1228
25,940
68,1306
63,653
54,743
42,677
21,1212
64,1133
80,734
77,959
85,539
57,795
33,349
2,1506
120,1159
87,1003
68,530
47,277
74,545
113,1403
93,1468
50,1232
37,396
77,1593
120,943
79,1461
17,1502
67,654
99,239
95,1217
2,416
118,931
109,1458
20,427
136,362
132,342
45,1247
5,1104
115,1223
95,904
122,1240
76,1169
55,877
76,918
43,385
95,937
15,1118
113,256
55,1020
75,596
140,277
75,1272
30,592
39,676
17,360
1,701
133,1497
13,333
122,985
48,576
39,771
99,483
65,1604
94,389
20,710
12,535
145,866
13,392
111,888
115,1405
118,893
28,197
87,156
69,1321
7,1082
27,1470
12,1418
32,1357
36,808
130,312
93,172
40,896
25,327
17,661
101,353
9,790
102,1100
44,1056
54,456
145,1264
88,935
55,1429
37,192
46,355
79,1441
100,255
69,1016
140,171
24,840
126,745
57,1099
70,944
140,695
68,384
103,1091
96,1257
19,1146
102,1435
59,175
70,1429
143,278
44,1190
122,831
100,603
15,1396
52,563
89,704
97,1541
56,257
17,963
140,1521
80,1050
148,785
97,532
42,1500
69,493
83,1335
115,1358
122,673
63,284
63,217
100,1037
125,1020
92,1365
149,199
95,526
87,1585
62,907
123,1248
35,434
142,1345
104,1292
65,356
20,613
43,1324
74,327
10,629
87,707
51,1270
4,456
116,305
66,926
22,750
76,401
106,943
39,341
12,1400
1,597
39,682
8,614
24,565
5,1479
1,1629
12,653
124,867
21,337
136,1456
129,930
131,744
77,485
121,1371
100,1190
4,1503
91,1126
56,589
101,758
43,421
87,1615
56,409
83,1603
110,697
144,1034
12,1214
14,974
98,1030
115,1377
149,1369
101,304
91,296
119,1523
73,360
15,1624
36,209
96,480
79,790
32,1158
93,1407
74,571
92,879
121,851
101,1274
25,168
147,644
141,539
22,909
102,589
8,1066
17,676
147,1092
36,1580
33,736
37,381
145,1390
20,350
89,502
27,1569
127,1155
142,344
61,590
122,942
12,983
126,1450
58,1451
123,1244
10,1025
88,1196
137,1153
129,619
25,625
68,692
54,377
26,575
143,354
94,1499
78,1237
122,986
78,800
6,315
113,1201
120,450
11,813
145,1271
127,1307
95,1521
120,814
72,958
96,960
108,899
116,712
64,181
83,1334
77,1289
75,945
124,1285
2,412
65,487
122,1008
7,609
81,1470
31,406
40,391
36,956
140,342
60,611
12,1016
102,1126
54,644
134,1307
128,1348
32,925
11,1089
90,698
20,595
121,1486
49,531
40,716
126,1192
43,1469
4,1224
122,1154
122,313
82,1056
134,323
106,1491
131,1523
72,1272
13,1515
36,1175
82,399
7,601
4,777
76,727
52,1155
27,294
14,311
19,493
124,426
29,365
26,1454
37,1543
141,224
120,231
129,1246
124,531
124,949
137,818
95,566
117,448
143,1271
62,634
91,862
101,160
74,496
63,662
122,451
73,221
140,749
61,399
1,1541
93,363
89,723
32,1558
15,1278
133,516
100,982
108,1391
69,541
121,472
15,1351
146,923
64,716
81,1204
99,1647
135,730
46,770
131,737
27,884
48,1010
25,832
11,291
35,1122
118,1381
86,156
82,1223
64,1305
105,524
92,415
136,1224
114,1635
126,511
18,458
110,280
35,1584
41,1392
94,1533
93,646
45,1592
73,964
62,928
116,489
75,1191
45,553
84,1038
38,779
72,693
57,1528
62,420
136,1561
104,791
57,323
68,1582
72,969
30,830
142,839
98,1538
96,1128
55,1594
49,632
121,709
77,446
132,1048
35,362
91,1179
80,337
141,716
61,1114
33,1410
54,191
138,1088
34,1444
61,228
35,1170
149,1550
118,1332
85,1407
38,1028
23,1084
100,740
9,1400
3,312
131,532
9,858
49,722
77,874
25,1412
148,307
80,387
72,394
61,1513
78,1005
35,522
109,1484
90,505
141,683
7,1165
114,222
43,998
44,758
47,1100
85,1532
100,1256
4,509
131,1101
39,1371
41,469
81,1330
50,371
135,233
79,680
104,687
94,254
21,479
43,1128
65,1494
146,467
78,1435
63,1624
143,1158
17,269
46,157
125,609
113,526
97,545
129,260
40,426
66,570
82,1484
28,870
145,538
36,1404
93,1210
9,1417
8,635
97,761
113,464
18,1167
98,1209
36,989
10,1587
105,487
35,1643
113,582
137,1048
147,1610
102,617
121,489
62,1206
47,1369
88,160
97,828
74,840
78,1385
72,428
65,1187
140,523
56,458
40,952
25,208
43,1191
111,366
33,481
56,686
95,1285
14,1179
37,1049
124,1238
69,1038
32,410
68,1389
4,783
144,780
93,1511
47,261
61,446
20,723
10,259
12,1528
91,1545
108,725
102,650
115,956
102,1510
110,1433
96,749
40,735
53,693
7,527
132,1405
123,809
1,840
73,325
107,1344
37,469
47,628
81,1550
76,548
89,515
142,463
16,1642
43,1398
149,1108
68,1281
58,1073
148,606
143,1564
3,1375
97,988
106,1316
117,1448
95,763
42,163
53,317
49,572
132,854
73,236
16,1178
1,466
7,1462
41,954
130,1159
130,1085
142,1297
92,399
107,559
74,1631
86,771
25,351
3,1103
54,1487
123,1032
70,1475
135,694
19,810
69,307
5,242
21,928
130,1338
81,828
65,273
54,481
96,1331
139,778
82,710
85,211
25,978
89,1202
101,293
97,1346
14,379
22,1457
38,549
69,1065
46,527
43,1116
143,1066
105,651
47,535
144,702
24,1076
94,1029
22,353
42,198
20,520
122,372
86,1528
42,628
146,874
116,873
11,1574
129,350
23,1640
25,1524
38,510
135,464
94,964
135,322
109,1265
11,1215
56,895
136,1059
132,246
95,1613
116,512
4,269
29,427
20,1552
138,1023
60,795
4,934
25,506
141,1168
106,207
139,1571
85,1479
31,725
66,1471
20,1481
74,1585
41,910
73,1535
127,1408
57,1326
146,297
57,1023
135,1307
110,432
83,655
105,1531
103,258
39,1501
37,647
40,1293
12,800
41,1377
85,1116
11,430
58,177
56,1443
123,1452
99,603
4,1125
124,1263
15,1028
92,236
114,261
149,1612
92,320
4,458
110,1123
127,296
40,774
83,624
121,1347
86,336
137,1102
53,1351
71,450
32,887
55,991
26,1634
90,1317
8,1305
76,933
31,1595
118,1115
1,1106
94,736
23,1590
15,1524
72,319
117,273
85,1414
102,630
125,1567
66,299
27,1463
78,1015
27,1565
24,946
79,682
135,956
57,823
63,1422
13,495
35,1408
117,1525
105,1646
128,1120
135,350
140,315
108,849
55,757
4,1332
65,1457
81,1570
66,716
107,1567
144,1407
107,1564
61,1464
47,923
2,1185
46,1222
16,351
102,1131
45,1072
12,1439
125,1153
35,920
127,1153
136,331
6,663
35,976
142,833
116,922
18,756
9,332
86,1225
144,249
40,327
34,302
47,1348
99,1015
122,1216
8,437
15,727
56,689
92,1312
68,1352
53,1559
4,1533
121,549
39,247
24,921
12,705
105,935
121,1510
27,273
133,328
79,1278
147,1510
126,185
90,257
37,187
46,220
138,920
38,1206
98,764
81,1136
113,1418
59,605
27,752
80,163
59,1500
132,933
57,549
103,1164
52,462
147,1185
22,642
109,433
15,685
105,1155
112,196
89,225
4,242
70,731
68,1405
36,630
34,453
96,518
70,1437
104,649
125,580
59,997
118,865
122,865
45,251
138,1634
147,203
59,1323
40,1569
119,1191
27,1020
67,310
147,574
43,578
40,745
6,1489
62,1010
145,1243
111,982
109,1517
116,935
47,747
125,883
45,1328
46,447
38,1048
124,876
89,602
7,327
4,1161
100,1191
50,1632
1,560
54,1345
133,279
44,1393
69,206
49,783
68,186
114,925
64,1635
11,411
59,199
85,1206
77,1287
142,1535
105,562
102,1303
108,1586
49,857
17,338
92,1509
66,1293
124,193
83,190
52,254
85,1163
13,1013
104,1221
110,810
70,506
14,1195
101,1151
36,722
22,340
2,1546
63,1047
97,1337
128,1521
47,1002
119,1226
73,1495
4,1294
36,480
47,1352
143,657
32,536
17,610
42,891
79,410
66,155
57,969
60,253
106,1154
63,950
122,176
93,275
65,991
100,213
13,863
81,664
9,174
85,1262
100,1613
87,762
55,1501
99,1070
17,1638
111,1038
86,881
48,467
98,694
47,171
29,1476
66,842
14,854
36,194
26,1226
36,827
148,238
51,838
85,1211
90,406
92,390
27,470
81,756
108,265
121,1329
148,288
4,614
11,998
78,1543
142,300
109,615
76,339
23,1516
11,1032
67,679
51,1192
128,728
36,840
8,1023
96,1507
111,863
64,927
62,330
46,344
61,656
19,857
46,642
41,1040
57,1611
18,652
87,172
141,364
147,904
131,1075
132,1118
46,641
84,1540
112,777
65,1028
47,1526
43,995
92,339
126,1418
3,1580
41,1605
91,502
32,1625
34,818
99,1574
118,1159
63,562
87,1427
72,1222
87,1083
36,1546
130,1118
137,1115
37,850
131,1526
45,1600
118,727
42,426
147,1598
28,1481
105,387
111,1105
118,437
111,1240
103,1608
65,636
81,896
46,934
103,746
92,1623
98,554
16,1375
87,1250
129,251
37,868
56,980
83,851
106,1539
84,1363
5,786
35,725
128,571
12,1474
80,827
41,254
30,1457
41,383
138,690
55,224
81,321
51,1446
120,158
63,661
144,1379
89,1561
54,1097
76,1140
133,701
13,309
20,1411
26,360
58,549
6,874
125,1596
75,358
135,539
35,556
46,867
115,1166
27,422
112,1005
143,771
102,555
141,1558
62,1582
72,774
7,1612
103,535
80,1103
149,1259
83,811
124,478
50,214
79,781
26,1408
37,1435
25,812
18,310
56,1493
110,831
35,1508
14,574
92,598
86,1297
75,1612
45,422
20,1331
109,939
87,1278
17,690
122,932
68,793
122,1270
1,1439
148,1289
44,1059
135,1366
90,1157
129,549
108,655
104,626
16,1478
105,846
136,525
35,864
69,809
86,1203
136,195
35,1158
131,995
50,1167
92,164
57,1299
85,785
22,387
84,1033
102,530
69,1642
146,607
43,916
15,679
94,873
98,1469
137,241
124,335
130,350
136,1426
15,737
102,495
110,900
132,1224
143,698
41,397
96,1232
148,1064
30,1221
34,738
92,444
110,540
50,256
126,729
76,1615
15,861
84,477
87,203
89,1486
84,1380
89,751
14,1168
112,503
88,1116
92,738
76,316
143,1525
28,1038
103,1198
124,1548
76,686
39,1032
105,1375
101,235
62,1172
11,812
6,1443
75,919
30,1433
36,499
18,681
148,642
140,1184
148,199
77,627
142,923
78,291
24,321
31,1359
40,576
147,556
133,1467
30,173
141,1455
67,487
72,1142
6,204
117,721
52,1069
41,1266
136,187
38,610
87,265
18,949
121,1404
127,699
44,1111
127,688
69,1555
36,1480
108,956
71,1067
30,882
122,1271
92,662
59,738
86,1245
31,821
136,1180
56,1054
13,1581
8,1594
5,1289
18,1421
105,860
104,1382
104,1620
143,503
30,237
129,583
101,633
71,243
115,811
92,1293
92,1144
36,186
101,1561
38,559
46,731
109,1646
121,188
94,824
81,1012
49,1541
56,332
88,1281
42,1101
98,489
145,473
44,988
72,250
108,297
63,965
92,367
71,406
91,1218
79,1160
133,998
76,1627
145,972
117,655
93,914
69,1233
25,1087
121,924
74,575
149,1562
58,1187
112,881
34,1188
14,933
6,1360
101,402
15,1096
33,813
44,1444
124,741
105,834
108,450
100,264
68,764
2,963
11,1489
87,616
15,1637
1,715
40,1058
144,1072
56,396
140,397
10,1453
63,467
91,1123
86,1287
27,312
142,1572
48,1558
54,1362
15,1140
98,333
61,156
45,1551
126,769
89,221
119,1348
141,329
135,730
44,913
73,196
135,213
53,499
36,762
129,446
40,929
115,268
13,597
94,642
129,1056
113,686
88,716
102,292
103,1303
141,324
100,1243
99,728
140,397
94,1515
125,644
27,1584
5,766
80,1220
121,240
9,1153
4,741
147,579
114,806
139,1619
116,1557
90,1414
111,1156
89,186
89,1318
22,230
128,1318
145,769
71,224
70,1289
23,1547
7,1323
14,291
137,452
60,539
104,896
97,1554
26,1090
18,1117
105,1313
85,487
129,849
109,393
110,747
103,514
108,1010
132,1306
58,642
55,936
77,746
125,1544
25,1390
131,1540
32,1377
52,1011
124,948
56,826
81,1266
141,368
78,1204
15,1521
103,1104
81,1607
106,1584
88,1000
41,325
11,1240
110,300
17,314
40,370
9,1052
104,1618
44,616
114,355
125,1473
100,1461
50,665
13,810
93,1443
101,1410
60,840
80,917
110,1458
109,1497
120,724
144,748
145,163
30,229
123,1097
22,1423
27,341
43,157
76,431
131,845
83,1462
120,259
24,451
75,1120
58,350
135,785
37,1567
69,767
79,1422
115,1429
26,1390
89,1103
63,1375
137,1360
120,802
92,983
33,804
41,1283
140,1531
56,976
117,1436
147,1582
87,1287
101,688
111,164
44,176
52,1382
7,571
82,689
122,1272
126,1214
103,1255
14,725
92,875
25,873
127,1053
48,492
22,1193
109,1176
27,1252
141,509
101,413
45,328
105,1376
55,810
56,480
148,569
34,746
148,819
148,550
118,1210
104,608
68,538
88,957
58,171
74,1365
105,1306
48,990
66,862
52,1584
65,1054
143,367
23,283
82,1501
140,527
143,780
56,968
40,1640
12,587
17,563
51,388
18,1299
16,365
36,1199
61,781
149,1237
135,1579
118,1322
78,663
50,1220
53,842
127,1233
56,642
5,1182
65,875
29,783
92,595
59,164
44,1550
49,1042
122,1416
145,1179
28,1528
108,442
72,1301
12,189
147,1014
17,1070
138,1605
106,1599
8,448
141,1068
78,1311
3,757
111,1564
27,1497
34,1540
11,508
16,431
67,1608
66,253
4,221
127,1489
68,1162
137,858
102,1427
60,1647
42,681
44,1290
127,554
55,826
52,818
50,289
64,1148
33,246
99,1527
118,834
3,1340
145,283
74,1531
1,491
112,1115
101,515
114,598
119,1250
122,808
120,388
90,845
27,712
108,660
138,1404
110,1398
20,280
143,1238
128,401
9,1295
57,529
84,1025
149,1014
35,617
69,1146
77,1308
12,646
133,1362
19,635
127,440
8,1542
65,1079
29,1445
84,669
55,237
88,984
20,1104
68,931
108,242
95,734
121,1212
12,239
109,358
131,941
16,286
9,1274
104,1191
110,1419
141,663
68,1306
31,1391
33,945
11,554
70,964
64,1215
85,1242
143,272
37,260
116,1472
125,876
146,1494
61,1194
128,638
38,206
7,921
108,252
147,551
60,1322
4,1623
140,1291
66,1101
95,380
114,1050
22,712
40,556
103,1275
115,1566
78,807
75,878
29,845
90,1046
147,1101
136,366
140,247
149,1219
95,291
46,269
57,704
82,453
91,1250
57,184
81,1390
41,1029
134,288
117,1606
139,1617
33,614
43,605
36,342
41,245
126,212
97,285
118,448
88,807
37,638
135,1229
119,1229
13,712
92,343
117,1391
109,863
124,1150
75,273
132,568
119,281
94,477
17,1078
96,1617
131,1073
126,312
4,1096
51,439
108,1591
96,435
68,844
130,458
132,800
145,1469
95,1563
31,1150
73,938
12,1115
58,1261
59,476
92,778
111,1150
133,1531
21,829
37,925
67,302
109,1248
78,448
3,1271
72,761
63,1587
20,1492
50,218
100,685
58,799
109,904
68,513
127,1622
88,927
76,1481
76,433
37,1444
61,366
85,988
67,1100
41,243
67,1110
112,263
2,1549
80,410
4,769
78,561
15,559
49,540
79,1170
87,1620
14,1252
66,500
102,263
47,469
87,1596
99,633
145,1000
4,1500
35,1422
37,922
55,924
50,779
67,866
129,1354
5,1324
55,174
124,1172
17,897
121,1215
76,1454
67,279
113,1140
116,1247
66,266
135,1150
132,552
7,532
26,1392
90,639
12,1600
65,567
118,1156
41,625
112,1384
79,262
38,1588
24,1373
139,1611
68,187
32,672
32,905
60,549
11,1359
48,1257
115,1021
21,1522
130,762
72,1328
50,889
113,729
76,1563
6,1380
79,1483
23,460
71,1182
61,766
85,714
52,1045
129,1033
131,1008
84,1519
133,526
91,514
108,1034
135,1147
148,758
19,1090
140,1435
34,248
132,1163
9,838
15,1404
66,809
12,715
146,1508
102,392
108,232
12,1351
50,860
117,236
111,284
83,1134
5,1406
139,1631
78,932
6,364
39,638
148,1099
127,1282
108,1243
43,761
87,1497
133,1564
41,283
18,1374
140,637
10,893
107,1043
62,541
87,1203
34,843
147,1479
76,406
3,1071
32,236
135,647
125,1036
115,281
133,813
118,558
23,222
56,213
31,162
102,983
138,889
9,281
45,306
124,238
63,919
90,1495
125,717
69,452
47,587
13,414
27,1123
2,398
137,223
129,519
146,1535
19,522
20,845
109,1277
24,405
93,1547
28,263
81,564
88,750
133,1556
33,877
34,1361
13,1091
69,1575
122,213
60,1368
34,1051
105,225
58,327
38,281
143,616
110,1602
109,381
145,793
83,1524
48,213
80,1006
46,1455
65,948
131,1352
60,1392
101,171
79,973
13,498
135,1168
79,1126
47,276
8,575
141,612
116,294
64,532
84,1051
132,799
23,1323
99,966
92,1001
132,408
69,376
18,395
79,1159
90,291
12,1196
75,302
31,1076
113,297
144,685
52,1496
116,1144
80,1150
99,691
118,482
85,830
145,298
1,1349
102,617
111,1338
132,198
17,1268
23,959
108,1481
85,1617
128,1390
87,551
9,584
8,737
79,1173
30,562
108,1189
52,1221
110,589
45,1176
119,908
34,970
55,1582
60,550
49,417
127,1178
75,310
23,346
4,1201
80,186
81,1517
94,546
34,760
115,1457
101,876
24,500
16,862
96,831
105,695
26,178
79,730
93,1294
28,534
84,429
142,355
9,915
112,1379
65,1417
14,505
96,1473
10,155
147,490
101,1305
29,1006
112,1021
36,1561
107,1230
115,1000
63,764
130,1096
13,289
54,908
85,1623
12,956
122,600
134,1122
76,651
119,388
31,1091
7,977
6,958
51,1037
117,1090
1,885
41,1244
38,804
72,659
26,879
55,303
55,953
138,1433
57,409
101,1309
59,1039
147,894
18,989
32,1295
85,550
123,1208
137,843
99,1635
53,1058
126,445
61,1085
83,1044
76,694
9,344
106,1483
98,717
114,667
92,761
60,1543
24,1008
80,414
134,1359
147,621
21,176
138,846
81,1350
102,1323
104,1276
88,326
79,402
134,1061
100,667
112,1285
41,762
147,601
62,280
149,1235
100,1449
144,1126
34,731
105,823
135,525
101,806
33,1582
10,890
12,710
49,335
6,365
88,623
147,1394
48,1515
89,1469
34,176
17,790
116,687
37,1412
50,524
15,201
111,698
85,1039
61,250
83,1225
122,1588
14,205
1,1617
86,1108
16,763
119,348
18,1100
17,1605
131,853
109,1064
77,1379
15,1351
47,756
58,352
56,1192
148,156
121,1492
105,196
133,606
91,871
59,1521
148,517
33,936
29,1218
80,989
85,208
14,606
15,1247
75,1596
138,1080
3,492
119,1342
110,643
15,913
134,963
69,847
109,747
135,571
78,1178
141,1101
4,645
60,1645
112,630
88,549
132,726
16,151
137,1399
79,377
112,683
122,1561
134,1561
88,805
61,1315
96,1412
19,226
55,251
86,1639
30,357
82,1540
126,1020
114,1181
129,1598
104,1393
45,1640
26,969
107,810
144,1334
126,642
100,1073
145,526
107,1512
133,1043
69,1491
134,561
122,1254
20,783
113,1398
25,703
39,391
134,1439
20,1068
36,1150
116,746
16,1135
107,593
23,1460
51,169
115,1270
109,466
135,1477
21,449
16,1293
53,345
96,321
73,325
67,201
40,261
23,651
28,1181
120,491
7,1220
145,1467
123,1530
69,1400
10,372
58,622
13,1519
31,760
28,199
103,166
37,582
111,1314
149,1100
122,562
35,433
35,1297
97,1481
129,1503
15,266
127,613
83,895
146,973
145,1317
61,263
42,1405
23,297
86,1020
46,1570
85,1622
85,1542
19,1091
9,1340
88,599
49,1620
9,603
149,811
109,1171
137,284
122,1399
68,945
34,495
15,646
132,760
99,544
84,1059
32,860
88,867
75,166
129,1595
108,366
104,462
102,1343
111,209
78,225
39,354
80,885
31,494
126,1414
37,1609
112,1387
48,727
132,1488
124,238
56,1073
4,1530
49,1641
6,675
79,926
45,227
77,1459
7,397
137,1039
20,294
58,319
66,689
56,272
19,1633
35,156
73,727
30,835
132,1347
135,1229
134,1328
84,649
104,612
3,486
135,974
23,664
26,205
86,1547
64,258
140,1311
90,258
62,309
79,901
92,1504
99,347
139,857
31,1091
64,1285
134,1276
71,675
5,393
2,1512
30,1408
51,1109
114,215
146,290
2,598
129,310
67,677
58,625
111,1449
27,1154
2,1455
64,1026
80,416
108,409
10,822
138,1512
102,1071
120,1243
117,552
3,402
77,344
121,438
5,969
85,850
112,660
91,621
28,1593
8,1258
141,157
132,1110
148,1180
112,1526
16,685
103,658
4,739
83,866
62,1250
127,953
23,346
124,343
19,1495
35,1411
89,998
16,564
83,798
57,176
141,469
143,278
31,1436
142,1277
123,1435
50,853
94,1194
81,877
144,813
121,1119
57,1419
7,1065
90,500
40,400
102,580
24,1052
75,1524
125,447
32,842
95,995
143,556
39,1173
134,1194
74,1025
72,1307
148,1154
101,794
32,1258
132,207
41,637
114,975
72,934
4,1484
71,701
42,259
15,1346
108,1540
149,1494
37,394
16,1070
71,1462
95,902
95,1210
41,835
142,890
10,1173
43,1369
19,1326
109,1038
20,357
138,941
21,835
31,1630
95,1106
40,276
92,151
68,1018
129,1092
124,1242
45,458
4,470
52,1643
115,346
63,227
113,1624
61,156
8,665
74,1093
85,1440
78,954
102,1437
108,455
16,437
25,525
83,1632
16,856
50,622
105,1343
96,659
26,1497
28,1137
47,784
9,549
29,391
46,1426
11,952
29,567
58,986
30,641
122,320
61,618
70,1024
68,457
60,590
18,1059
5,1398
145,625
7,388
97,1429
10,1549
67,1414
63,278
76,1310
86,545
126,729
52,206
16,1479
47,770
8,1172
91,1319
114,361
8,1534
42,1007
92,1459
149,474
66,1063
50,1229
139,704
121,1098
92,1534
143,951
104,319
89,550
33,221
72,1107
146,751
51,419
3,1535
73,457
32,998
131,729
90,1156
34,917
144,1569
22,292
134,1422
83,548
21,489
57,1562
1,677
110,806
105,1130
119,1366
74,336
58,819
1,1255
137,502
62,1274
15,1401
101,780
95,1033
122,994
112,1278
67,772
149,1599
16,391
50,172
59,674
115,250
41,1425
135,658
89,339
36,609
123,1386
33,1487
20,1058
143,445
31,1327
45,535
37,301
86,715
140,253
11,406
53,171
92,183
3,349
75,1165
144,1593
63,748
69,872
33,708
148,580
76,776
45,289
87,512
21,1589
52,731
27,1064
4,1574
74,742
144,1109
46,1220
94,336
47,281
80,1435
136,1483
62,1144
1,482
125,1069
127,969
78,1044
85,1589
62,219
51,1102
66,644
20,1247
112,1626
74,1603
147,357
7,173
58,1618
68,1198
63,1488
41,430
123,416
63,190
24,913
101,1311
63,915
127,399
147,1649
137,691
92,1431
47,176
24,979
27,372
18,586
42,564
5,1589
39,560
45,624
25,670
41,965
13,900
113,789
65,1054
67,403
126,890
54,1034
44,182
74,537
108,770
77,1302
139,222
52,851
74,1059
7,254
81,249
35,212
143,1505
110,1007
86,1170
144,1549
49,997
120,1614
112,743
98,570
43,1011
51,1026
133,964
93,1194
21,764
13,1323
26,566
68,326
146,890
71,379
49,382
35,341
69,507
46,1362
79,1125
111,526
143,337
47,853
80,915
17,497
66,1431
77,1618
64,1029
132,259
16,1537
56,219
28,605
96,1606
62,832
29,305
72,1193
84,1288
81,1478
57,1101
19,1482
85,1579
117,1354
142,464
101,417
131,1052
109,1565
84,547
96,394
31,679
114,1149
87,528
135,792
29,337
148,391
78,1535
55,1256
142,575
28,1561
96,766
22,1638
37,285
108,845
7,1348
108,959
30,685
6,1041
9,1102
15,1305
18,1251
133,975
14,979
46,1606
99,741
90,829
57,1601
135,858
96,186
19,1151
32,1116
28,862
41,1380
61,978
104,323
90,873
29,463
2,1523
5,1538
31,780
101,550
110,438
104,1542
106,897
90,179
89,334
124,1178
75,764
90,1083
70,1474
67,230
12,356
4,809
129,824
32,385
37,1621
12,748
53,573
68,264
132,1139
8,754
44,1215
12,155
147,1220
76,861
127,426
44,1218
130,1641
33,672
118,1436
83,728
20,152
110,218
67,295
15,920
97,190
141,1349
94,537
113,1540
138,995
118,824
59,1595
87,1315
57,1460
118,195
12,1531
7,340
126,447
18,1498
99,661
94,1515
127,1010
138,1596
146,1388
143,1315
103,845
118,1482
15,534
16,872
47,338
38,1188
53,767
9,697
83,1376
27,967
116,380
29,1322
79,278
112,421
54,888
11,1597
93,189
95,398
27,416
94,504
51,709
80,206
107,736
107,1531
137,156
34,1298
6,1168
63,784
98,528
132,1131
63,1641
59,1133
44,162
131,917
85,1487
3,246
94,1548
54,184
144,1027
11,658
137,754
132,405
40,1071
71,1232
10,528
107,1648
26,971
113,1027
41,812
111,1437
132,1274
23,1088
56,1561
43,431
120,580
120,492
51,662
106,198
40,1314
50,792
13,1127
68,336
81,1114
37,772
33,1256
34,539
27,1342
95,818
37,683
47,996
70,1582
114,1609
99,1418
105,243
116,548
70,172
58,850
136,1290
112,1200
86,188
113,400
32,1606
69,1367
148,221
127,895
107,1579
100,1003
95,1020
32,849
139,1016
71,676
82,811
72,1264
3,803
113,1018
45,1214
86,1635
71,853
8,173
68,1311
70,1040
122,538
13,1404
24,881
146,972
86,300
31,1287
149,1451
127,1310
77,167
36,1213
85,929
8,1613
22,339
118,396
113,206
119,303
111,1334
110,1071
143,1519
135,186
70,1249
119,939
68,1632
135,635
83,1200
95,1342
136,1542
58,982
129,312
76,1401
129,758
67,616
138,670
46,1232
70,644
126,1367
96,1256
100,827
106,1230
110,1414
3,359
117,599
72,1153
40,1481
117,163
22,983
92,583
126,1234
136,1333
62,837
26,559
40,186
142,238
17,494
147,1505
149,414
12,634
20,1382
43,866
120,1487
80,1623
116,860
93,598
66,1283
141,1630
54,439
144,1587
77,166
20,1027
105,678
103,1425
107,1358
125,164
92,1263
133,938
41,354
122,1072
120,1453
113,1234
122,426
11,1613
11,1313
2,1523
82,655
11,953
128,1543
127,233
89,888
72,967
88,1093
86,1438
29,779
64,893
20,753
21,630
83,1265
61,656
147,1264
117,1561
135,567
3,182
106,1448
24,612
128,203
82,908
85,1230
112,1023
67,1490
60,1411
102,1620
57,191
103,1152
131,1202
17,180
117,388
102,523
23,278
95,353
102,1208
25,301
62,662
135,937
8,421
108,619
81,855
91,1026
19,245
11,682
106,740
5,1388
87,382
136,1264
86,871
76,1348
70,354
20,271
83,302
22,1611
94,560
121,1148
131,423
15,1415
106,552
36,819
45,1231
101,670
33,180
32,473
33,946
41,1232
71,900
53,1573
70,1345
52,1156
141,166
36,168
61,881
127,276
112,520
31,846
3,1065
82,238
6,845
106,617
127,697
33,992
49,457
115,1107
28,605
35,1322
138,1455
65,1574
70,1508
17,583
78,407
147,1051
65,636
117,647
34,634
89,1168
123,1393
45,1114
120,754
133,1624
49,585
25,515
104,843
116,866
89,1309
25,952
60,509
76,1008
143,749
133,1183
