Left,Right
131,320
30,442
110,165
28,1044
81,1534
89,359
31,1279
137,1541
94,233
140,1316
59,926
142,595
75,1426
101,1444
3,1128
8,708
2,1154
38,914
15,1447
69,1224
115,1470
51,866
124,584
21,596
78,1147
67,196
38,1133
72,1078
134,1075
73,1090
86,1107
135,1209
40,748
125,201
39,429
68,478
7,293
102,727
21,324
85,1375
29,1201
78,1227
122,681
137,903
129,1581
41,868
93,612
10,967
115,377
34,1371
13,1062
105,328
41,1428
25,1467
19,389
24,1209
120,520
124,1292
22,1069
137,1159
2,1315
75,1397
137,1354
46,814
140,905
88,1335
36,252
75,642
98,504
90,457
139,990
77,384
119,969
52,1244
137,1434
84,1392
76,1123
12,1341
111,532
58,1090
49,1535
107,1130
18,1570
23,823
67,1226
119,1584
55,1025
2,842
118,984
57,1561
68,987
137,337
10,1642
107,1279
142,788
124,622
84,1140
46,1180
53,828
67,1432
98,489
109,312
55,154
28,1601
93,1197
88,1255
57,720
89,463
101,995
91,954
53,1178
26,212
35,1545
74,208
73,200
116,1400
35,902
32,737
39,736
14,173
51,1429
24,716
58,1598
17,1153
52,848
12,406
74,1448
65,779
125,305
73,1289
6,909
140,955
32,1525
38,163
79,221
117,884
76,299
128,878
110,1308
95,1145
67,228
15,857
134,686
1,1305
91,1190
76,1557
4,199
81,864
30,560
23,1546
95,178
114,1203
84,720
23,1352
145,1228
15,204
92,1491
143,1325
84,596
116,358
78,612
100,433
143,857
115,1213
95,1366
79,554
14,852
102,1121
101,1412
130,1322
31,991
8,646
21,1598
51,833
87,269
26,901
105,1647
81,908
3,304
115,857
100,604
50,1042
105,1496
92,1618
28,354
5,550
48,1152
105,1092
86,1064
82,771
79,821
112,305
34,358
98,463
26,966
62,1367
41,1050
96,1577
138,206
30,1125
65,1548
141,765
34,264
30,985
29,719
130,1168
124,891
139,800
74,650
58,1195
25,1018
110,1605
99,157
68,1411
125,1271
29,534
91,177
122,1466
117,827
100,1382
147,1579
82,829
5,480
85,303
127,1472
63,1344
89,929
60,818
33,325
2,791
36,864
59,653
19,372
139,225
4,1540
48,1601
106,1478
58,1181
74,1284
128,1482
65,1550
128,753
94,294
39,661
123,1411
133,1153
118,1558
81,798
68,389
111,1264
119,491
123,212
72,619
121,493
93,1114
127,274
58,994
98,343
35,1286
98,813
52,1175
5,796
127,1631
134,1308
106,689
60,1266
72,470
71,280
82,738
63,611
67,387
53,235
52,1634
87,1583
107,1304
51,1194
29,888
21,169
95,1537
19,1277
130,1066
122,1131
94,357
84,867
52,924
4,801
64,535
94,490
81,815
122,280
73,1263
117,1362
127,873
146,891
52,1338
17,612
113,1032
40,1116
146,1114
87,237
68,1006
88,922
4,1416
55,619
70,1548
86,843
33,698
126,679
103,829
58,242
134,872
125,1110
147,1273
65,1212
26,1007
82,1478
101,590
95,458
20,1134
47,724
8,600
40,645
41,1066
29,600
97,1461
146,1292
18,1349
54,1233
82,622
2,983
126,1543
50,1469
74,1020
38,780
99,1037
89,1378
3,842
33,1302
32,808
110,542
61,184
70,433
64,958
23,344
97,419
124,1015
18,906
38,170
59,1441
142,1498
110,1507
123,1528
55,1018
60,688
67,166
13,761
13,492
63,1435
64,1444
111,596
122,1232
126,1232
31,1404
33,1235
11,1259
54,752
36,831
22,1150
30,474
40,492
117,985
105,807
114,1310
78,1521
125,1449
52,1585
116,976
101,1193
134,660
20,1098
143,294
103,282
37,1541
37,374
80,595
39,878
117,335
18,1049
125,550
138,1221
67,1224
53,1534
63,555
25,948
106,1190
63,1451
60,1227
85,1261
35,471
13,1421
53,523
143,1307
116,265
16,872
45,263
110,521
2,1111
73,659
68,1145
62,256
129,623
16,861
46,913
17,895
43,1163
41,1546
120,1388
37,321
88,1355
14,673
126,314
44,1479
60,1237
27,197
30,1035
18,1356
82,1189
96,678
90,849
131,1310
2,875
1,1236
67,236
100,396
77,806
132,1298
50,526
98,698
97,569
79,520
80,1410
137,668
14,985
18,1619
51,303
70,658
83,1175
144,1177
112,588
107,1381
101,303
24,1457
92,775
52,1110
137,892
114,748
96,1527
146,1454
50,1548
90,1370
94,326
105,691
76,1436
147,1079
29,426
71,1316
15,504
96,730
135,605
27,1122
74,911
116,327
10,1521
114,396
41,285
115,515
73,1472
127,770
105,577
78,1298
52,1399
95,372
125,1335
64,1417
61,241
7,1616
101,1184
113,1215
84,1487
55,554
124,903
144,217
58,1062
19,642
109,617
105,1124
4,1160
73,819
51,1426
29,745
73,258
142,609
67,1208
79,583
58,1626
7,792
31,1131
142,1146
73,1594
112,1019
66,1195
13,1640
64,1133
123,743
37,634
113,404
46,197
97,1035
129,1001
101,775
105,1006
37,552
108,313
149,1156
12,437
8,303
84,787
57,756
105,507
7,256
93,1469
79,160
75,816
75,413
83,929
9,159
20,468
6,406
103,1060
79,847
131,1102
146,1060
104,377
139,1192
143,344
34,779
142,995
121,822
88,307
76,553
24,295
73,1215
113,790
143,742
46,188
74,882
35,833
36,788
70,1318
133,908
27,224
33,1481
63,1020
14,1507
112,1130
58,416
73,1127
101,1618
88,398
13,212
125,828
126,367
3,535
12,1641
28,908
138,730
17,569
131,1639
23,391
90,1175
43,1425
26,1583
117,1062
14,170
107,1398
55,1533
81,638
58,256
72,1295
9,1329
18,323
61,717
32,773
118,1098
78,219
132,1045
113,1136
132,1383
125,744
39,321
55,1205
125,645
52,817
116,882
27,864
3,1488
139,1553
94,1260
119,1050
107,740
33,829
36,935
57,1015
100,321
44,309
101,1086
15,228
32,337
149,1536
14,1220
10,463
44,1420
105,1144
40,619
122,242
11,1318
142,1219
137,157
139,1550
61,1311
63,245
146,1108
109,576
49,1109
126,1123
73,839
58,1068
60,619
149,1439
71,354
104,1421
110,294
137,529
80,575
9,367
22,1612
68,393
85,1432
91,992
28,1358
93,1483
125,386
98,373
65,1000
21,1294
38,1491
73,572
30,521
89,1162
27,1619
102,1530
10,1409
14,941
54,1303
15,892
31,1063
84,1418
43,761
52,656
7,1254
58,1528
125,1036
128,1302
17,1343
103,331
68,464
127,1134
118,635
80,1497
129,878
78,1117
88,1380
131,886
143,413
20,646
64,586
59,1141
149,510
86,870
86,891
133,1217
16,224
42,1532
93,206
129,1071
52,1341
96,597
62,362
130,1042
123,998
112,764
14,668
89,1591
16,853
35,1515
79,1436
37,355
130,567
77,640
144,807
93,1200
89,347
7,1635
149,311
132,666
5,1320
40,652
70,695
85,302
5,460
39,1079
53,324
86,1425
28,323
122,418
31,1432
72,1240
85,921
3,833
112,438
143,1197
84,428
67,537
101,426
7,250
113,715
33,1338
43,1062
56,1535
69,1184
48,1340
10,1528
45,1158
123,1050
143,601
18,580
38,438
101,642
141,615
16,453
108,1236
2,1634
44,884
3,746
96,1464
53,294
118,1087
118,828
144,1398
146,1629
11,996
131,238
119,394
33,1329
27,1115
96,1558
54,198
36,1532
31,695
133,1547
79,1012
140,1528
51,1227
109,1165
16,1513
122,266
138,1471
4,472
110,301
126,197
114,983
13,807
36,636
94,305
104,574
139,1473
40,391
89,601
18,693
32,1331
18,1000
121,538
92,640
112,1005
106,612
56,505
134,1278
76,741
66,743
71,660
9,490
7,389
61,450
31,756
46,1252
127,1440
92,891
85,316
63,1461
17,214
23,665
16,904
144,1635
63,1072
17,1197
15,1104
144,1056
47,302
97,1003
102,1283
75,841
92,901
49,802
83,280
5,1278
148,593
96,1466
59,401
12,1561
130,381
127,901
120,281
55,1318
98,265
60,309
82,514
93,1313
34,703
126,809
24,1325
127,337
30,367
139,1299
86,614
56,920
34,200
89,1221
109,1376
68,1589
43,1338
50,1433
82,872
116,1614
62,1229
17,1102
87,780
98,1426
61,369
136,929
43,517
72,389
106,1175
8,1330
121,364
125,606
139,254
50,1406
80,1330
126,335
149,274
107,303
127,1217
6,1465
13,1552
74,527
29,1078
56,1616
88,1553
65,261
68,658
77,1171
114,1465
132,735
29,472
20,547
147,923
146,202
36,723
53,1200
50,1002
49,1610
63,838
21,379
96,920
29,1555
55,816
57,848
94,1645
57,957
99,1110
140,1007
26,954
132,567
53,1104
74,967
73,1220
59,1511
13,1054
131,1133
84,1457
33,341
56,350
9,668
123,1107
130,729
69,1206
82,1427
67,1086
26,1164
75,1174
61,1514
126,1261
31,1299
37,1473
73,1218
89,680
45,373
89,431
92,494
88,360
72,295
104,885
127,945
46,807
34,731
12,1263
68,754
56,538
139,1038
23,409
101,1442
68,711
50,795
37,1592
83,484
72,435
52,259
139,756
35,641
11,1184
5,1139
57,1401
109,679
80,1204
144,273
45,607
149,711
46,593
45,430
40,1091
77,462
68,981
11,1463
36,271
18,1588
50,670
98,1232
10,658
106,1384
15,557
13,1642
27,1246
54,1199
119,1550
110,1127
84,532
21,1217
49,407
77,907
107,713
39,746
124,1590
144,1067
113,455
23,1388
71,1437
118,1625
58,384
106,1411
134,1579
123,953
120,599
97,1631
118,1549
87,279
47,1419
8,705
90,1640
56,341
27,1362
134,734
66,936
76,1568
27,532
134,1211
104,943
81,257
146,1451
87,573
130,407
59,818
4,635
82,339
66,398
115,895
135,1102
4,830
13,1519
12,294
34,1209
117,1073
140,1199
39,1070
19,1121
11,952
55,1554
49,1603
79,568
40,425
75,265
124,937
5,787
95,1391
79,555
83,189
53,891
112,1079
134,1137
14,900
1,585
146,1623
133,1370
63,1298
86,1480
36,566
41,1489
19,1430
26,788
113,848
54,1533
71,724
143,373
2,1362
3,202
133,233
124,865
1,822
56,234
1,1304
43,465
56,1580
34,1262
90,947
66,1268
69,1082
31,426
9,1001
52,1498
115,420
28,1562
42,903
87,1179
113,655
30,532
9,1105
91,1056
8,453
113,1009
11,242
12,1307
105,919
149,195
53,664
77,753
128,1237
146,1512
71,1356
11,1604
77,1338
97,1280
71,1344
62,1353
91,268
113,987
81,363
30,689
28,973
95,733
26,569
113,1562
14,968
138,1184
139,910
12,1256
103,782
81,1406
54,1120
83,872
34,1192
124,188
32,402
7,1196
110,1462
86,467
51,168
28,1120
102,1262
47,1206
141,1078
34,1497
144,1255
138,566
76,1099
94,952
76,751
91,642
40,357
57,853
132,1555
22,979
140,1522
84,354
9,532
66,681
53,888
19,1437
71,800
17,1047
135,1143
105,1596
65,732
18,1062
73,1529
69,1470
104,1180
28,1614
100,242
116,1432
26,1618
112,1014
45,283
93,1219
25,482
100,1317
83,676
4,1076
35,1156
15,1505
23,1317
88,321
33,965
11,962
146,534
127,708
94,743
120,1567
144,1014
51,1411
143,1203
16,737
95,1107
26,1348
129,216
31,195
146,626
97,609
13,946
44,1438
58,428
18,554
125,765
102,696
137,617
94,500
45,1402
108,615
26,299
57,1620
57,152
49,470
41,1185
1,1361
8,1295
43,1525
111,1488
55,452
32,1566
128,1495
138,1640
67,951
23,1612
93,1458
86,498
53,1584
122,1390
128,932
95,383
134,831
92,1295
100,677
15,672
35,925
122,441
105,889
13,852
110,593
50,1456
78,457
129,373
103,673
107,449
76,928
117,462
37,383
30,1314
125,951
73,1383
31,1524
139,1019
23,1344
129,350
93,627
148,1197
2,1384
101,378
86,221
44,327
114,473
121,1501
75,367
40,1534
139,1120
8,230
79,800
82,202
118,809
106,255
47,1178
44,423
84,1610
138,317
102,1013
20,1580
54,380
78,1327
3,435
86,883
147,1363
33,1395
58,780
17,492
19,1546
42,808
69,1465
90,752
12,660
90,176
29,601
113,784
112,329
117,1642
109,1097
55,1590
26,1263
89,1359
75,1332
142,500
130,965
68,441
70,1070
43,704
34,239
38,511
136,460
126,1493
123,162
107,938
141,1612
80,1412
123,1616
28,527
4,640
35,793
106,783
62,1355
87,220
149,785
80,351
40,327
58,869
121,763
44,495
3,779
107,1582
48,436
149,1482
41,1021
48,1635
49,913
146,1426
61,153
58,411
69,923
50,1162
148,1298
140,858
116,206
85,1263
119,1061
80,945
93,1400
134,732
52,1220
116,1615
32,622
63,824
114,1202
121,940
142,784
45,1251
126,698
109,1269
146,369
53,1363
136,274
132,673
97,242
141,1254
24,847
44,1177
10,1020
124,666
26,1586
38,161
144,514
39,220
30,1619
132,426
4,1391
51,293
24,1474
59,470
88,1616
18,1493
82,1407
42,821
95,1563
45,194
3,214
34,729
42,709
145,1317
119,445
121,290
15,1006
65,661
18,551
105,1240
145,909
127,1260
126,812
47,464
45,947
55,1203
139,201
85,340
126,1080
64,820
46,1057
81,218
7,1302
6,1161
10,1121
95,1048
32,384
58,643
138,1253
102,989
5,1218
26,756
9,1064
92,1343
95,1155
27,316
127,866
55,1482
135,907
82,406
102,1181
128,934
13,305
132,1131
27,1590
126,490
32,1368
25,1647
108,223
135,1279
79,999
122,548
45,247
113,1031
31,399
122,695
110,1548
101,1633
84,773
102,1468
99,1239
38,535
65,509
3,340
79,656
129,899
80,1111
25,1139
8,1245
125,1590
52,1114
136,1095
70,1268
18,794
37,1231
42,1381
47,327
106,686
82,1637
47,408
73,1568
105,1097
47,634
79,824
127,681
6,1596
15,242
23,537
62,860
124,989
16,493
77,577
46,281
84,791
125,482
120,870
27,595
138,673
45,370
93,600
121,1118
123,1029
83,802
69,226
95,846
149,996
130,1195
69,1282
87,1011
64,1066
57,155
117,1530
93,1100
12,675
102,1471
46,1233
66,500
81,1439
9,1476
22,458
113,740
26,957
56,741
46,1610
53,1438
108,834
148,831
7,938
60,1533
94,1587
116,367
146,1101
92,1056
70,1282
26,1400
2,900
73,768
58,448
96,499
64,764
34,903
29,405
75,1359
35,350
39,682
97,1021
132,1355
68,1630
14,1555
41,740
94,1513
136,957
59,995
30,510
57,256
70,1002
44,1078
110,1602
50,798
92,1456
105,1052
124,1209
120,1416
76,1487
34,1513
108,257
65,1306
137,948
69,154
125,1213
74,1550
134,1314
134,303
74,492
110,506
83,624
144,942
122,743
103,1322
48,152
38,1400
5,1191
25,1297
30,1344
59,1358
134,1450
31,929
131,812
46,1369
61,873
69,683
38,355
101,557
130,1500
56,1248
91,609
81,789
105,557
53,1550
107,1262
31,157
77,881
141,996
91,425
15,1091
59,1375
76,931
12,1464
110,1224
17,1463
96,1561
13,1591
1,812
121,1121
105,881
138,890
134,486
3,1116
68,1152
36,412
114,1417
27,598
33,1295
70,411
8,1241
38,765
78,1461
144,513
25,907
72,872
41,1400
2,1541
144,306
67,644
115,362
23,1017
116,1175
107,299
72,463
4,897
104,1307
132,1074
81,1201
27,266
43,596
122,1507
57,327
21,1270
6,629
44,418
66,1227
94,921
57,677
37,324
148,769
43,1177
48,1423
133,277
33,893
112,793
133,610
79,604
47,213
27,1411
30,316
124,596
56,1224
8,905
12,866
115,589
68,408
11,1649
119,1245
112,1371
4,546
59,1014
91,803
130,1109
17,1344
76,1588
47,1431
46,1176
123,701
133,1612
137,610
135,1135
4,935
79,1227
73,816
37,377
81,1391
19,1603
54,1397
42,1313
15,401
11,352
36,1624
125,1475
103,687
101,748
50,974
86,1284
79,844
71,810
13,1650
90,595
20,921
45,850
48,902
3,1499
31,955
21,1232
15,978
78,203
90,1162
137,1363
140,818
143,918
40,668
105,1576
9,302
56,420
134,1136
119,1279
32,1002
14,379
81,364
40,1103
33,1439
33,456
40,1206
121,1496
37,176
65,455
106,339
69,936
143,371
141,490
138,1235
73,1040
56,1378
106,241
96,1332
145,1373
7,1002
68,1423
94,623
61,727
57,248
135,1492
19,521
80,579
46,775
27,242
95,993
80,1430
17,1372
31,839
77,986
122,1622
15,202
61,1574
83,1143
18,578
86,1414
22,1240
59,1054
133,1542
64,1546
4,1493
114,1458
95,291
52,878
130,282
70,1205
83,1544
143,1361
68,292
6,1548
149,458
126,1435
131,469
144,1538
99,1369
141,1154
45,608
67,970
8,1071
20,838
102,959
71,1484
44,757
5,1405
13,1076
62,1405
59,1058
114,1508
64,1109
76,323
67,948
80,1492
48,670
94,268
63,695
97,910
15,463
49,803
105,989
144,640
19,1233
59,1198
25,1248
138,420
126,992
53,529
55,1566
44,1273
39,496
13,288
145,1625
140,475
110,353
100,1631
73,467
45,600
142,555
116,1361
140,1061
144,1217
40,219
34,869
123,376
27,218
16,1257
7,1478
137,897
86,256
129,1283
126,856
124,756
62,839
55,916
24,505
43,1324
8,1219
77,291
118,1349
19,1054
101,1050
145,1490
93,468
99,420
61,360
136,192
42,1470
34,898
41,621
42,449
19,626
138,1363
86,230
40,328
147,853
62,1090
117,729
22,1344
4,1252
94,428
21,648
92,361
91,932
98,590
58,442
122,1344
15,1189
122,569
98,514
99,474
87,667
51,1476
121,1617
67,1342
72,260
20,361
87,1352
84,822
109,479
45,1006
15,260
50,703
92,545
89,644
99,599
96,591
38,1030
50,1362
48,953
144,441
140,728
92,866
106,175
51,343
22,483
15,1512
58,1125
146,1107
52,1508
29,1260
97,1535
63,665
57,729
28,732
25,199
85,314
116,778
113,1475
45,1203
34,575
31,511
28,350
140,675
120,875
9,717
86,279
44,1040
94,1596
133,1114
23,802
12,813
77,634
148,1495
25,1642
111,654
30,508
31,619
95,1457
137,247
147,824
120,483
64,1477
77,441
23,545
147,165
76,363
100,1556
18,1046
147,398
142,151
5,818
39,154
55,1131
122,871
81,612
137,785
87,1511
134,898
53,473
144,310
93,1487
53,1364
18,1183
26,426
22,905
79,1220
10,1285
121,1006
76,181
138,817
87,724
60,1174
111,1206
8,225
43,391
4,256
69,667
59,1303
31,271
22,661
134,1532
10,1097
8,1300
131,1082
138,562
13,624
107,1561
105,370
66,919
148,536
84,1635
46,250
132,1113
61,874
98,1597
98,1328
30,961
144,1304
7,1394
87,460
96,1604
97,1398
144,1317
93,513
91,622
121,1296
100,1029
55,393
42,1202
122,1113
30,620
71,1365
93,1409
56,1008
146,1624
119,845
146,671
69,189
32,391
53,940
142,427
137,232
6,1025
122,1234
26,1486
40,186
16,1432
100,629
113,651
95,1102
27,725
138,918
76,1384
53,584
133,1616
77,364
50,1491
24,1258
120,397
28,1524
79,371
112,820
81,1100
12,363
99,576
18,1026
74,1615
99,887
97,952
71,465
19,417
14,1470
19,870
80,333
96,1256
112,617
91,304
147,730
22,1137
134,509
57,1431
114,1411
80,1394
142,1025
134,792
97,1135
40,175
77,964
129,1252
95,200
135,835
7,1596
81,1604
55,1556
110,240
124,253
45,540
121,1298
133,1171
53,1220
78,690
13,795
40,648
80,1323
56,1447
82,457
70,1388
123,267
6,1544
110,1456
46,769
2,1636
1,1631
138,1417
95,718
42,1405
142,1162
73,826
147,1461
53,1600
75,1148
12,1261
97,1590
38,661
129,1589
147,786
122,462
2,801
31,457
99,1349
52,166
31,875
32,1137
65,596
103,593
105,1457
149,1632
82,293
2,1376
74,570
105,704
9,1026
82,1272
84,839
24,1216
91,864
1,1457
54,1159
51,714
31,295
95,1158
76,756
60,924
78,1643
23,1089
132,329
124,551
52,1178
137,893
22,291
37,1594
42,771
39,273
101,159
88,889
26,1570
69,1286
6,1007
37,296
145,620
107,313
67,200
64,252
115,1389
27,600
34,947
110,1519
141,791
5,1172
79,436
119,621
102,599
113,274
67,898
38,323
127,1437
17,241
86,468
85,276
29,724
9,256
106,448
18,650
145,1089
84,1009
45,181
111,850
145,873
100,287
45,379
74,184
59,1353
46,830
30,378
55,1492
56,561
24,1023
61,752
117,190
94,151
74,1563
14,1553
69,610
120,1103
49,507
50,1648
124,1518
70,204
51,1323
37,1250
37,286
48,382
88,903
145,745
90,386
91,1176
128,1366
30,1130
117,726
21,445
132,734
31,674
135,177
131,645
80,403
12,979
19,1510
44,487
5,417
100,1603
45,274
72,638
132,1161
57,644
44,1233
25,872
94,1047
40,306
15,233
85,632
56,499
86,1066
49,581
74,1328
11,577
35,1591
69,750
39,862
20,406
68,580
89,1584
114,279
78,320
25,1519
75,1577
57,1589
101,1450
2,1072
53,1601
23,1111
107,568
10,1042
133,492
17,823
129,465
1,556
125,370
24,837
94,1191
75,1593
126,1331
15,292
50,1217
135,557
93,1632
45,572
124,1473
35,363
32,538
75,1575
37,1577
15,805
128,874
16,171
104,903
14,648
39,1061
112,1554
107,1437
22,900
54,665
58,156
93,1089
12,889
142,517
15,635
98,1407
19,1181
93,278
134,1512
33,194
146,763
21,1636
2,1001
113,1381
111,712
98,254
132,504
62,1491
64,1260
116,1474
112,728
72,1042
33,716
59,1347
115,249
149,1495
30,1445
94,644
27,1272
100,1495
59,240
127,268
144,222
75,234
32,1620
44,1600
122,752
10,1407
55,645
134,594
44,1547
91,222
24,638
99,536
65,601
73,780
40,1226
54,1018
115,368
56,299
5,581
135,391
58,1174
83,993
63,960
30,290
73,1015
90,293
53,751
65,165
108,475
15,473
77,1455
142,346
75,763
59,474
31,499
127,1496
148,973
142,811
118,1602
141,954
57,172
9,232
112,1277
144,1423
141,263
40,490
136,1636
33,295
116,1590
141,1567
103,1263
18,1391
81,1276
84,1634
134,1154
23,269
132,1648
41,1069
9,740
85,469
140,849
95,695
149,1626
55,1364
21,971
48,1348
89,904
133,1506
107,1267
37,897
129,1634
132,1412
74,791
29,834
60,1424
39,630
126,839
44,1487
44,1203
72,476
67,189
38,371
59,508
84,821
81,1545
108,1079
135,216
72,1527
52,1355
38,1646
110,1405
17,198
20,1175
69,911
30,826
1,1108
105,221
142,344
43,795
132,223
77,1156
131,1333
115,1318
94,1445
121,1455
122,1495
21,1389
38,1403
97,1075
103,1207
79,723
36,486
17,1305
64,616
55,1597
66,802
91,1220
62,1246
96,997
67,1352
19,1479
100,1612
30,337
121,447
80,850
60,910
126,1536
18,401
128,608
76,518
148,875
106,1376
9,1119
94,1020
79,860
127,790
79,1604
67,1422
20,437
121,1484
145,1600
90,744
83,1637
59,945
85,395
98,1287
66,528
37,542
30,1329
4,1413
60,687
129,630
139,1317
31,1462
46,1606
140,1337
82,1124
99,961
17,1327
17,1142
3,1170
14,1407
40,310
109,376
141,980
134,1475
73,760
65,925
106,1248
66,505
30,1242
72,773
74,804
59,291
100,1435
24,1304
24,787
88,1178
76,554
136,542
127,906
25,805
97,1270
103,610
76,1307
25,799
120,991
101,1547
38,1274
66,987
101,236
113,1327
88,1176
68,1264
107,342
46,280
64,175
82,352
89,165
86,306
119,285
1,1267
141,298
63,1128
116,997
3,820
91,259
1,711
87,1437
31,1591
88,476
115,183
79,277
99,762
100,1369
142,435
140,592
23,760
100,875
3,1180
140,301
74,1182
44,940
149,964
52,1580
39,844
19,1499
47,1041
75,1032
95,493
119,1000
108,901
138,841
20,576
62,542
104,1192
24,1392
146,1268
113,1424
29,1576
48,527
149,640
137,1504
5,403
40,1574
90,579
29,1488
119,1257
95,1369
62,611
86,314
35,559
112,600
7,561
20,939
106,270
83,534
99,790
141,403
133,1496
98,1378
118,1564
13,352
145,859
116,1437
13,941
52,1454
146,677
103,513
43,727
133,286
95,1602
44,199
123,838
45,809
39,1559
52,261
108,1419
20,1351
21,1131
141,1151
36,793
56,1194
59,912
21,1195
43,1450
122,1475
107,315
125,762
116,716
1,1048
12,640
26,1499
49,555
123,193
101,1022
97,1547
81,1272
103,866
67,620
47,918
79,519
77,177
64,763
78,874
46,1616
58,461
107,277
90,953
72,1339
84,1111
115,1108
126,673
123,1239
98,1075
132,250
32,195
111,900
11,723
143,551
41,1022
34,182
18,616
90,1157
69,992
13,995
111,509
89,429
33,1109
19,215
91,882
59,739
30,725
39,365
62,241
41,1196
55,230
15,676
88,978
121,1084
129,969
38,1157
36,344
52,1494
113,629
99,308
149,375
132,1240
20,1075
15,1429
77,727
31,686
90,949
57,748
95,1289
55,904
7,686
100,918
48,1460
10,464
123,1613
104,256
143,721
69,909
120,268
106,1028
122,731
115,1596
119,984
113,1353
134,433
137,1580
83,467
118,1406
121,1621
92,571
89,1040
93,1049
112,1252
131,1412
110,824
46,725
104,1215
45,1347
113,1297
113,1139
74,431
97,1210
115,662
7,1061
115,1323
13,1056
146,868
69,698
133,366
84,1319
42,526
87,689
106,1066
15,275
101,258
47,507
21,1023
25,1365
21,387
20,271
127,1177
47,259
44,248
108,302
104,634
114,977
143,1297
75,348
78,415
98,756
18,1386
37,1573
73,1235
68,243
133,247
53,1124
55,1198
34,177
79,1170
78,448
92,925
91,909
62,1372
108,325
143,375
63,1530
25,1148
98,1434
139,658
88,805
36,1521
1,273
121,866
94,1633
60,159
99,460
95,967
57,1396
91,486
63,800
110,679
33,1223
145,284
114,1522
132,1460
100,1359
35,305
47,972
17,918
85,248
2,1587
44,782
87,663
60,413
5,1400
130,1534
37,153
74,685
98,1286
39,1390
126,293
98,1088
110,1258
9,1022
9,1281
34,970
92,513
70,1366
79,760
48,484
101,1082
133,885
107,1277
134,641
13,803
73,1542
65,1007
44,1628
60,175
120,1197
16,1343
25,1395
61,1622
66,1449
137,1013
90,870
56,889
61,1210
57,589
149,151
134,1170
46,1569
25,266
9,660
41,862
129,568
114,930
111,674
26,560
104,458
89,856
15,290
93,334
77,499
137,460
148,1419
133,824
81,212
57,428
20,1135
115,628
113,511
84,605
23,252
18,877
96,810
19,1574
107,1203
66,538
82,1570
7,797
82,1125
73,175
109,747
22,1289
38,848
133,600
93,1046
18,413
140,1092
146,1310
122,637
59,1350
59,566
113,494
88,952
32,1278
116,632
93,453
53,1259
126,896
140,586
61,923
63,668
6,914
142,1325
66,1413
31,498
70,1439
27,1405
127,237
139,628
84,1301
18,970
137,1223
42,225
13,821
84,501
44,1551
14,1288
143,1207
66,494
121,1005
19,978
62,421
21,348
140,498
19,1372
102,1582
90,587
3,1175
108,1471
73,878
2,665
139,186
137,1106
149,1387
56,1389
21,1369
7,153
116,726
18,1078
47,834
109,321
92,712
14,322
123,915
112,854
121,1464
104,198
81,681
138,745
98,165
76,783
79,1297
109,548
43,1546
123,190
129,326
72,1608
18,507
57,1063
138,896
60,1354
122,1604
59,610
26,562
32,1634
144,936
94,1154
21,1308
71,1058
70,553
108,242
89,947
53,276
115,1153
100,367
62,1446
46,354
134,853
105,179
23,928
50,1311
109,1498
84,662
105,1521
67,1425
48,738
20,1576
23,608
77,342
147,536
1,1259
18,1175
88,1212
34,1305
33,833
122,1378
93,1356
87,660
55,1028
70,672
128,1641
7,546
96,339
84,1243
10,880
36,573
29,362
45,732
34,1106
57,815
54,245
114,1077
140,1207
35,1151
35,1529
106,618
70,288
66,1437
91,1544
50,774
33,628
45,1106
122,1534
7,1625
96,1610
27,1538
54,592
10,421
39,778
147,558
127,1155
142,981
98,577
47,1573
125,992
102,925
48,1434
15,1103
67,464
23,364
7,1564
145,850
59,819
14,1418
48,1162
81,1643
137,881
119,245
116,1404
7,577
44,988
123,920
148,508
44,1068
105,1117
16,1401
55,1263
103,194
107,1309
8,515
74,313
128,1376
51,1609
5,1029
18,643
105,350
53,1546
42,871
44,829
84,792
14,349
33,262
124,1619
4,518
17,479
79,1361
145,498
31,1233
109,633
141,1392
55,1086
76,251
139,911
48,1302
42,742
50,762
87,711
34,586
71,763
4,671
63,918
84,1002
50,598
85,758
110,857
109,257
107,698
46,850
40,933
111,1279
5,1297
91,1324
55,440
104,179
8,1392
84,529
74,1481
43,1528
14,172
97,515
9,976
44,235
122,1054
123,1391
49,1115
66,254
62,881
117,1423
94,311
100,843
77,851
16,1436
133,1342
88,711
148,618
9,1236
10,765
74,1639
124,451
107,1401
8,292
131,1335
87,700
55,1639
149,1382
141,1382
33,152
104,1621
3,1466
74,1320
101,218
97,248
136,774
17,874
67,1533
41,1384
90,743
106,1208
24,618
117,722
149,523
34,946
82,390
104,637
97,857
135,1303
114,1316
68,320
47,1288
73,375
134,1242
4,1591
81,850
75,444
95,1243
42,853
126,500
60,929
38,600
96,1469
54,1310
60,749
145,1050
51,996
55,892
30,1348
70,191
132,1427
10,514
11,1621
109,1117
108,1306
83,336
124,1545
56,666
137,393
10,1514
123,280
49,629
107,1319
96,547
52,381
120,561
130,1485
53,615
73,1208
51,932
83,1160
69,620
126,1352
103,1206
24,421
26,1412
42,962
110,285
110,1138
117,1023
61,1556
10,462
128,1026
117,1150
47,1201
105,1454
42,560
122,976
13,965
34,628
81,636
145,1570
118,429
114,1303
66,164
89,1603
103,512
46,1006
1,1362
14,923
26,194
23,154
45,764
58,1097
1,810
142,198
39,169
